,요양기관명,종별코드명,주소,x좌표,y좌표,시도명,시군구명
923,의료법인 효민의료재단 대구큰사랑요양병원,요양병원,"대구광역시 북구 대현로 46 지하2층,지하1층일부,1층일부,2~4층,6층일부,9층 (대현동)",128.6046397,35.8846232,대구광역시,북구
924,의료법인 효성의료재단 새전주요양병원,요양병원,전라북도 전주시 덕진구 여암1길 37 (여의동),127.0730436,35.8701108,전라북도,전주시
925,의료법인 효송의료재단 서안산노인전문병원,요양병원,"경기도 안산시 단원구 원포공원로 54 프라임아트 104~107호, 201호, 207호, 207-1호, 209호, 210호, 4층, 5층 (초지동)",126.8099106,37.3033079,경기도,안산시
926,의료법인 효심의료재단 공주참요양병원,요양병원,충청남도 공주시 우금티로 428 (금학동),127.1143146,36.4341309,충청남도,공주시
927,의료법인 효일의료재단 나눔요양병원,요양병원,전라북도 전주시 완산구 선너머2길 4 (중화산동1가),127.1294226,35.8124897,전라북도,전주시
928,의료법인 효준의료재단 공주요양병원,요양병원,충청남도 공주시 신풍면 대룡조평길 377 (),126.928588,36.519083,충청남도,공주시
929,의료법인 희경의료재단 한국요양병원,요양병원,부산광역시 사상구 광장로 33-33 (괘법동),128.9804372,35.16328806,부산광역시,사상구
930,의료법인가창삼성의료재단 가창삼성요양병원,요양병원,대구광역시 달성군 가창면 가창로57길 50 (),128.6589396,35.7369642,대구광역시,달성군
931,의료법인강혜의료재단남천사랑의요양병원,요양병원,부산광역시 수영구 수영로 456-456 (남천동),129.110323,35.1464685,부산광역시,수영구
932,의료법인건강나라의료재단 건강나라요양병원,요양병원,전라북도 전주시 완산구 맏내로 114 (평화동2가),127.1293468,35.7905683,전라북도,전주시
933,의료법인건강한사람들의료재단 프리마요양병원,요양병원,부산광역시 연제구 고분로 4 (연산동),129.0826874,35.185661,부산광역시,연제구
934,의료법인경북의료재단 경북요양병원,요양병원,경상북도 안동시 충효로 4463  (정하동),128.7359107,36.5515679,경상북도,안동시
935,의료법인경북의료재단 길주요양병원,요양병원,경상북도 안동시 경동로 1289  (송천동),128.7883747,36.5447589,경상북도,안동시
936,의료법인경빈의료재단 김해센텀요양병원,요양병원,경상남도 김해시 구지로 58 6~10층 (내동),128.8695414,35.2392616,경상남도,김해시
937,의료법인경진의료재단 오천경희요양병원,요양병원,경상북도 포항시 남구 오천읍 구정길17번길 13-0 1층 (오천경희요양병원),,,경상북도,포항시
938,의료법인계산재단문실버요양병원,요양병원,전라북도 전주시 완산구 충경로 91 (경원동3가),127.1491025,35.819633,전라북도,전주시
939,의료법인고려의료재단 원동요양병원,요양병원,"대전광역시 동구 대전로 742-0  2~4층 (원동,대전원동건축자재판매시설)",127.4357842,36.3263553,대전광역시,동구
940,의료법인고운손의료재단고운마음요양병원,요양병원,대전광역시 유성구 송림로 58-0  (하기동),127.3242163,36.3867831,대전광역시,유성구
941,의료법인광화의료재단러스크병원,요양병원,경기도 용인시 수지구 포은대로313번길 2-8 (풍덕천동),127.0866484,37.3157082,경기도,용인시
942,의료법인광화의료재단하워드힐병원,요양병원,경기도 용인시 기흥구 흥덕2로117번길 23 (영덕동),127.0714731,37.2778436,경기도,용인시
943,의료법인교통문화의료재단 신창요양병원,요양병원,부산광역시 중구 중앙대로 55 (중앙동2가),129.0361076,35.1025744,부산광역시,중구
944,의료법인교통문화의료재단 우리미소요양병원,요양병원,부산광역시 사하구 비봉로 80 (신평동),128.9630394,35.0988244,부산광역시,사하구
945,의료법인굿모닝의료재단굿모닝요양병원,요양병원,"경상남도 창원시 마산회원구 봉양로 7 (양덕동, 동방프라자)",128.5879413,35.2214825,경상남도,창원시
946,의료법인기호의료재단 청하요양병원,요양병원,경상북도 영주시 신재로24번길 91  (가흥동),128.609401,36.8348243,경상북도,영주시
947,의료법인나눔의료재단 행림요양병원,요양병원,부산광역시 금정구 중앙대로 1905 (구서동),129.0910416,35.2544494,부산광역시,금정구
948,의료법인나라의료재단 부산나라요양병원,요양병원,부산광역시 동구 중앙대로 421 (좌천동),129.0518374,35.1322374,부산광역시,동구
949,의료법인나라의료재단 연제나라요양병원,요양병원,부산광역시 연제구 중앙대로 1175 (거제동),129.079697,35.192475,부산광역시,연제구
950,의료법인나라의료재단중앙나라요양병원,요양병원,부산광역시 중구 중앙대로 69 (중앙동3가),129.035898,35.1038462,부산광역시,중구
951,의료법인나성의료재단논산행복한요양병원,요양병원,충청남도 논산시 부적면 계백로 1487 (부적면),127.1396457,36.2140781,충청남도,논산시
952,의료법인나우리의료재단나우리요양병원,요양병원,대전광역시 유성구 진잠로 164  (원내동),127.3195123,36.3038107,대전광역시,유성구
953,의료법인다원의료재단 진접제일요양병원,요양병원,경기도 남양주시 진접읍 광릉내로 99 (진접제일요양병원),127.2047814,37.7461728,경기도,남양주시
954,의료법인다평의료재단 센텀휴요양병원,요양병원,부산광역시 사하구 다대로277번길 31 (장림동),128.9789554,35.0769086,부산광역시,사하구
955,의료법인대성사랑의료재단 제일요양병원,요양병원,부산광역시 금정구 서부로 56 (서동),129.1009869,35.2182958,부산광역시,금정구
956,의료법인대성의료재단 한림예요양병원,요양병원,"경기도 의왕시 경수대로391번길 14-12 2-4층 (오전동, bk빌딩)",126.9631243,37.3602188,경기도,의왕시
957,의료법인대전석천의료재단 섬김요양병원,요양병원,대전광역시 중구 유천로 76  (유천동),127.3974373,36.3192985,대전광역시,중구
958,의료법인더존의료재단 경희요양병원,요양병원,경기도 안산시 단원구 광덕대로 162 광덕대로 154 (고잔동),126.8308012,37.3107985,경기도,안산시
959,의료법인덕수의료재단보라매요양병원,요양병원,서울특별시 동작구 여의대방로 134 (대방동),126.9206891,37.4988584,서울특별시,동작구
960,의료법인동오의료재단 도움요양병원,요양병원,경상북도 경산시 평산1길 37-35  (평산동),128.7632755,35.7993814,경상북도,경산시
961,의료법인동일의료재단수영나라요양병원,요양병원,부산광역시 수영구 연수로 404 (광안동),129.1132968,35.1683349,부산광역시,수영구
962,의료법인동제의료재단 오차드요양병원,요양병원,경상북도 울진군 후포면 동해대로 441 (),129.4357205,36.6792812,경상북도,울진군
963,의료법인동행의료재단보리수요양병원,요양병원,경기도 김포시 김포한강11로331번길 259 보리수요양병원 (운양동),126.6760905,37.6642936,경기도,김포시
964,의료법인두영의료재단 정안요양병원,요양병원,경기도 고양시 일산동구 성현로377번길 128-4 (문봉동),126.8331729,37.7004174,경기도,고양시
965,의료법인마루의료재단 의왕요양병원,요양병원,부산광역시 사하구 낙동대로 305 (괴정동),128.9834801,35.0993512,부산광역시,사하구
966,의료법인만전의료재단장유효요양병원,요양병원,경상남도 김해시 능동로155번길 10-15 새미래네오피아 4층 (부곡동),128.8080268,35.203597,경상남도,김해시
967,의료법인명문의료재단 대구기독요양병원,요양병원,"대구광역시 달서구 달구벌대로 1750 2,3,5층 (두류동)",128.5568729,35.8569327,대구광역시,달서구
968,의료법인명일의료재단 대정요양병원,요양병원,충청남도 논산시 상월면 계룡산로237번길 38-60 (),127.1592007,36.3098624,충청남도,논산시
969,의료법인무등산의료재단 무등산생태요양병원,요양병원,전라남도 담양군 가사문학면 백아로 2640 (가사문학면),127.0813665,35.1311138,전라남도,담양군
970,의료법인무일의료재단 참좋은요양병원,요양병원,경상북도 영천시 망정1길 32  (망정동),128.9488348,35.9762239,경상북도,영천시
971,의료법인무진의료재단 화순현대요양병원,요양병원,전라남도 화순군 화순읍 중앙로 8 (),126.982454,35.0600826,전라남도,화순군
972,의료법인바로의료재단 미루요양병원,요양병원,경상북도 경주시 안강읍 화전북4길 8 (안강읍),129.208475,35.9939355,경상북도,경주시
973,의료법인백경의료재단김해강남요양병원,요양병원,경상남도 김해시 평전로 83 (외동),128.855965,35.2383617,경상남도,김해시
974,의료법인백세의료재단백세요양병원,요양병원,부산광역시 수영구 광일로43번길 25-25 (광안동),129.1092667,35.1614661,부산광역시,수영구
975,의료법인백운의료재단 칠성요양병원,요양병원,전라남도 광양시 광양읍 남문3길 7 (),127.5841771,34.973428,전라남도,광양시
976,의료법인벽암의료재단 큰바다요양병원,요양병원,경상남도 창원시 마산합포구 수산1길 262-2 (오동동),128.5834581,35.2048127,경상남도,창원시
977,의료법인보듬의료재단 효드림요양병원,요양병원,전라남도 여수시 미평9길 21-0 열방제일교회,127.7046079,34.7690362,전라남도,여수시
978,의료법인복지요양병원,요양병원,"경기도 군포시 군포로510번길 25 2층 (당동, 누리에뜰해밀)",126.9465195,37.3521601,경기도,군포시
979,의료법인뵈뵈의료재단복있는요양병원,요양병원,부산광역시 기장군 기장읍 대변로 117-2 (),129.225875,35.2279,부산광역시,기장군
980,의료법인브루노의료재단보은요양병원,요양병원,충청북도 보은군 수한면 후평바리미길 31-0 노인요양병원,127.6996369,36.478019,충청북도,보은군
981,의료법인비에스의료재단 브레인요양병원,요양병원,대전광역시 유성구 도안대로567번길 26-0  0동 (봉명동),127.3385573,36.3515459,대전광역시,유성구
982,의료법인산동의료재단산동요양병원,요양병원,경상북도 청도군 금천면 금천로 4 (금천면),128.8947791,35.6927293,경상북도,청도군
983,의료법인삼송의료재단 김포효병원,요양병원,경기도 김포시 장릉1로 11 3층 (풍무동),126.7063337,37.6269488,경기도,김포시
984,의료법인상보의료재단 대구경상요양병원,요양병원,"대구광역시 달서구 달구벌대로 1762 두류빌딩 7,8층 (두류동)",128.55842,35.8573541,대구광역시,달서구
985,의료법인상봉의료재단 상봉요양병원,요양병원,부산광역시 부산진구 황령대로8번길 7 (범천동),129.0607991,35.1473565,부산광역시,부산진구
986,의료법인새림의료재단 압해생태요양병원,요양병원,전라남도 신안군 압해읍 추섬길 50-0  0동 (의료법인새림압해생태요양병원),126.2873747,34.8652522,전라남도,신안군
987,의료법인새한의료재단 목포성심요양병원,요양병원,전라남도 목포시 영산로844번길 13  (대양동),126.4233334,34.8380579,전라남도,목포시
988,의료법인생명샘의료재단 로뎀요양병원,요양병원,경상북도 포항시 북구 법원로116번길 49-10  (장성동),129.3914174,36.0849993,경상북도,포항시
989,의료법인서흥의료재단부천현대요양병원,요양병원,경기도 부천시 중동로254번길 24 천마프라자 1~7층 (중동),126.7701244,37.5021014,경기도,부천시
990,의료법인석경의료재단 센트럴요양병원,요양병원,"경기도 시흥시 공단1대로 237 제B동 3층,4층,5층,6층일부,7층 (정왕동)",126.7281267,37.3369084,경기도,시흥시
